Temperature,Humidity,Pressure,Precipitation
68.0,78.29,30.06,0
69.08,75.44,30.08,0
68.0,75.83,30.09,0
66.92,81.25,30.09,0
66.92,81.25,30.1,0
68.0,75.83,30.1,0
66.92,78.7,30.11,0
66.92,78.7,30.11,0
68.0,72.97,30.11,0
68.0,72.97,30.11,0
68.0,72.97,30.09,0
68.0,75.83,30.09,0
66.92,78.7,30.1,0
66.92,78.7,30.11,0
68.0,75.83,30.11,0
66.92,78.7,30.11,0
66.92,81.25,30.11,0
68.0,78.29,30.1,0
69.08,75.44,30.09,0
69.98,73.16,30.06,0
69.98,78.45,30.04,0
69.98,78.45,30.02,0
69.98,78.45,29.99,0
71.06,78.54,29.96,0
71.06,81.04,29.93,0
71.96,78.61,29.91,0
71.96,78.61,29.88,0
71.96,78.61,29.86,0
71.96,78.61,29.87,0
71.06,81.04,29.89,0
71.06,81.04,29.86,0
71.96,78.61,29.84,0
71.96,81.62,29.81,0
71.96,84.2,29.79,0
73.04,81.19,29.79,0
73.04,84.26,29.8,0
73.04,84.26,29.81,0
73.04,84.26,29.83,0
73.04,75.81,29.87,0
69.98,61.08,29.92,0
69.98,59.12,29.94,0
69.08,56.72,29.95,0
69.08,52.73,29.97,0
71.96,51.43,29.97,0
69.98,56.84,29.98,0
71.06,53.02,29.99,0
69.98,52.86,30.0,0
68.0,54.71,30.0,0
68.0,54.71,30.01,0
66.02,58.58,30.02,0
66.02,52.27,30.04,0
66.02,52.27,30.04,0
64.94,52.11,30.04,0
64.94,56.13,30.06,0
62.96,62.62,30.06,0
64.04,56.0,30.06,0
62.96,58.16,30.06,0
62.06,62.08,30.06,0
62.06,62.08,30.05,0
62.06,64.63,30.07,0
60.98,64.5,30.08,0
60.98,62.36,30.07,0
60.08,66.59,30.08,1
60.08,69.32,30.09,0
60.98,69.89,30.09,0
62.06,72.36,30.12,0
62.06,69.55,30.12,0
62.06,69.55,30.12,0
64.04,67.51,30.1,0
64.94,70.32,30.09,0
64.94,72.66,30.08,0
64.94,72.66,30.08,0
64.94,75.55,30.08,0
64.04,80.52,30.1,0
62.96,80.96,30.09,0
64.04,77.95,30.11,0
64.04,74.97,30.13,0
64.94,72.66,30.14,0
64.04,72.57,30.15,0
64.94,72.66,30.16,0
62.96,77.86,30.16,0
64.04,72.57,30.17,0
62.96,72.45,30.17,0
60.98,80.81,30.18,0
60.08,77.61,30.2,0
59.0,74.99,30.22,0
57.02,77.35,30.25,0
57.92,77.94,30.27,0
59.0,72.04,30.3,0
60.98,75.18,30.32,0
62.06,77.79,30.33,0
64.04,72.57,30.33,0
66.92,61.08,30.32,0
68.0,58.85,30.32,0
66.92,67.84,30.31,0
66.02,67.74,30.31,0
66.02,67.74,30.31,0
64.94,67.61,30.32,0
62.96,70.11,30.33,0
62.06,69.55,30.34,0
60.98,72.25,30.34,0
60.98,69.89,30.35,0
60.98,69.89,30.36,0
60.98,69.89,30.35,0
60.98,69.89,30.34,0
60.08,74.59,30.32,1
60.08,74.59,30.3,1
60.08,80.21,30.27,1
59.0,93.14,30.25,1
59.0,93.14,30.24,1
59.0,96.21,30.22,1
60.08,96.23,30.21,1
60.98,93.2,30.19,1
62.06,96.26,30.19,1
66.02,96.32,30.15,1
66.92,93.37,30.12,1
66.92,96.94,30.1,1
69.98,96.98,30.08,1
71.96,97.0,30.05,1
73.04,93.54,30.04,1
73.04,93.54,30.03,1
73.04,96.43,30.02,1
73.04,93.54,30.02,1
69.98,96.98,30.03,1
69.98,93.45,30.02,1
69.98,96.98,29.98,0
69.98,96.98,29.98,0
71.06,96.4,29.98,0
73.04,93.54,29.96,0
73.04,93.54,29.95,0
71.96,97.0,29.93,0
73.04,93.54,29.9,1
73.04,96.43,29.89,1
73.04,96.43,29.88,1
73.04,96.43,29.88,1
73.04,96.43,29.88,1
73.04,96.43,29.88,1
73.94,97.03,29.87,0
75.92,93.61,29.85,0
75.92,90.83,29.83,0
78.08,87.16,29.82,0
78.98,82.11,29.78,0
80.96,76.97,29.76,0
80.06,79.26,29.73,0
80.96,72.0,29.71,0
78.98,82.11,29.72,0
77.0,84.51,29.71,0
75.92,87.58,29.74,0
75.92,90.83,29.75,0
71.96,90.68,29.76,1
71.06,93.48,29.78,1
71.06,90.09,29.8,1
69.08,80.9,29.83,0
68.0,75.83,29.86,0
66.02,69.98,29.87,0
64.94,75.55,29.88,0
64.04,67.51,29.91,0
62.96,62.62,29.93,0
62.06,60.03,29.96,0
62.06,55.71,29.98,0
60.98,62.36,30.0,0
62.06,64.63,30.01,0
64.94,58.43,30.0,0
69.08,56.72,29.99,0
71.06,50.96,29.97,0
69.08,58.61,29.96,0
69.98,55.0,29.96,0
71.06,53.02,29.94,0
68.0,72.97,29.93,0
68.0,67.96,29.94,0
68.0,75.83,29.95,0
68.0,65.36,29.95,1
66.92,65.66,29.96,0
66.92,72.86,29.93,0
66.92,70.54,29.94,0
66.92,63.13,29.95,0
64.04,77.95,29.9,1
64.04,72.57,29.88,0
64.04,80.52,29.85,0
62.96,93.26,29.82,1
62.06,96.26,29.84,1
62.96,93.26,29.81,1
62.06,96.26,29.8,1
59.0,93.14,29.84,1
57.02,93.09,29.86,1
55.94,93.05,29.88,0
55.94,90.04,29.89,0
57.02,89.49,29.92,0
57.02,93.09,29.92,1
57.92,86.65,29.92,0
62.06,77.79,29.91,0
62.06,77.79,29.92,0
62.06,77.79,29.93,0
62.96,75.36,29.94,0
60.08,83.43,29.95,0
59.0,86.7,29.96,0
60.08,83.43,29.97,0
60.08,86.2,29.98,0
60.08,86.2,29.99,0
60.98,86.81,29.98,0
60.08,86.2,29.99,0
59.0,89.58,29.98,0
59.0,89.58,29.98,0
59.0,89.58,29.98,0
57.92,93.11,29.99,0
59.0,89.58,30.0,0
57.92,93.11,30.01,0
59.0,89.58,30.03,0
60.98,80.81,30.04,0
62.96,75.36,30.05,0
66.02,67.74,30.05,0
69.98,56.84,30.05,0
71.06,53.02,30.05,0
71.06,54.79,30.04,0
69.98,59.12,30.03,0
71.06,50.96,30.03,0
69.98,56.84,30.03,0
69.08,60.97,30.04,0
66.92,58.71,30.07,0
66.02,58.58,30.08,0
64.04,62.76,30.1,0
62.96,65.18,30.11,0
62.06,62.08,30.11,0
62.06,62.08,30.12,0
59.0,74.99,30.12,0
59.0,74.99,30.13,0
57.92,80.58,30.13,0
59.0,77.52,30.13,0
57.92,71.93,30.16,0
55.94,74.69,30.18,0
53.96,77.07,30.19,0
55.94,71.72,30.22,0
57.92,59.87,30.22,0
62.06,55.71,30.23,0
62.96,55.84,30.22,0
66.92,50.67,30.22,0
69.08,48.66,30.21,0
69.08,54.51,30.19,0
68.0,52.57,30.17,0
68.0,60.82,30.16,0
69.08,56.72,30.15,0
66.02,67.74,30.15,0
64.94,72.66,30.14,0
64.04,77.95,30.14,0
64.04,77.95,30.15,0
64.94,75.55,30.15,0
64.94,75.55,30.16,0
64.94,78.03,30.16,0
64.94,81.11,30.15,0
64.94,84.29,30.14,0
64.04,86.98,30.13,0
64.04,83.69,30.13,0
64.04,86.98,30.14,0
64.94,87.02,30.15,0
66.02,83.82,30.14,0
66.02,83.82,30.16,0
66.92,81.25,30.16,0
69.08,78.38,30.16,0
69.98,76.01,30.15,0
73.04,70.74,30.14,0
73.04,70.74,30.14,0
73.04,73.46,30.12,0
73.94,73.55,30.11,0
73.94,76.36,30.1,0
75.92,68.85,30.08,0
73.94,73.55,30.08,0
71.96,81.62,30.08,0
71.96,78.61,30.09,0
71.06,84.14,30.1,0
71.96,81.62,30.11,0
71.96,81.62,30.11,0
71.06,81.04,30.1,0
69.08,86.69,30.08,0
69.98,84.07,30.09,0
69.08,86.69,30.08,0
68.0,87.18,30.07,0
66.92,90.49,30.07,0
66.92,90.49,30.07,0
66.92,90.49,30.06,0
66.92,93.37,30.07,0
69.08,86.69,30.06,0
71.06,78.54,30.05,0
73.94,71.28,30.03,0
75.92,71.48,30.01,0
75.92,73.74,29.98,0
75.02,78.86,29.94,0
77.0,73.85,29.91,0
75.92,76.54,29.9,0
75.92,73.74,29.87,0
75.92,73.74,29.86,0
75.92,71.48,29.87,0
75.02,75.98,29.87,0
73.94,81.76,29.85,0
73.94,81.76,29.83,0
66.02,93.34,29.89,1
64.94,96.91,29.87,1
64.94,96.91,29.84,1
64.94,93.31,29.85,0
64.94,93.31,29.84,0
64.04,96.29,29.84,0
64.04,96.29,29.85,0
64.04,93.29,29.87,0
64.04,93.29,29.87,0
64.94,90.41,29.88,0
66.02,89.88,29.89,0
68.0,78.29,29.9,0
69.98,73.16,29.91,0
73.04,63.9,29.91,0
71.96,61.34,29.9,0
73.04,61.48,29.9,0
73.04,61.48,29.89,0
73.04,61.48,29.89,0
71.06,65.73,29.9,0
71.06,65.73,29.91,0
69.98,65.6,29.91,0
68.0,70.2,29.93,0
66.02,75.16,29.94,0
64.94,78.03,29.95,0
64.04,80.52,29.95,0
62.96,86.92,29.93,0
62.96,86.92,29.93,0
64.04,86.98,29.92,0
62.96,90.33,29.91,0
60.98,93.2,29.9,0
62.06,89.71,29.9,0
60.98,93.2,29.91,0
60.98,93.2,29.9,0
62.96,90.33,29.9,0
64.94,87.02,29.9,0
68.0,81.33,29.9,0
69.98,78.45,29.89,0
73.94,71.28,29.86,0
73.94,73.55,29.83,0
75.02,73.66,29.81,0
75.02,75.98,29.8,0
75.02,78.86,29.79,0
75.92,76.54,29.79,1
71.96,93.51,29.78,1
73.04,87.44,29.79,1
73.04,90.17,29.8,0
73.04,90.17,29.81,0
73.94,84.84,29.83,0
73.04,87.44,29.83,0
71.96,87.39,29.84,0
71.06,84.14,29.85,0
69.98,84.07,29.87,0
66.92,72.86,29.89,0
64.04,74.97,29.89,0
62.96,72.45,29.9,0
60.98,77.69,29.92,0
60.08,80.21,29.95,0
60.98,75.18,29.99,0
60.98,72.25,30.02,0
62.06,69.55,30.03,0
62.96,65.18,30.03,0
66.02,58.58,30.03,0
66.92,58.71,30.02,0
68.0,56.56,30.0,0
68.0,56.56,29.99,0
68.0,60.82,29.98,0
66.92,61.08,29.98,0
64.94,67.61,29.99,0
64.04,69.77,30.0,0
64.94,75.55,30.02,0
64.04,80.52,30.02,0
64.94,75.55,30.04,0
64.04,77.95,30.05,0
64.04,77.95,30.04,0
64.04,77.95,30.04,0
64.04,77.95,30.03,0
64.04,80.52,30.02,0
64.04,80.52,30.03,0
62.96,83.62,30.03,0
62.96,83.62,30.03,0
64.04,77.95,30.04,0
64.04,80.52,30.06,0
64.04,80.52,30.08,0
64.04,86.98,30.08,0
62.96,90.33,30.08,0
64.94,84.29,30.08,0
64.94,87.02,30.07,0
64.94,87.02,30.06,0
64.94,90.41,30.05,0
64.94,90.41,30.03,0
64.04,96.29,30.04,0
64.94,93.31,30.03,0
64.94,93.31,30.04,0
66.02,93.34,30.04,0
66.02,93.34,30.05,0
66.92,90.49,30.04,0
66.92,90.49,30.03,0
66.92,90.49,30.02,0
68.0,89.96,30.01,0
68.0,89.96,30.02,0
68.0,93.4,30.0,0
69.08,90.01,30.0,0
69.08,90.01,29.99,0
69.08,92.85,30.0,0
69.08,92.85,30.02,0
69.98,90.04,30.03,0
69.98,93.45,30.04,0
71.06,90.09,30.05,0
71.96,90.68,30.05,0
73.04,84.26,30.05,0
75.02,81.83,30.05,0
75.92,76.54,30.03,0
78.08,73.95,30.03,0
78.08,73.95,30.03,0
78.08,73.95,30.03,0
78.08,71.26,30.05,0
75.92,76.54,30.06,0
75.92,76.54,30.07,0
75.92,79.42,30.08,0
73.94,84.84,30.1,0
73.94,84.84,30.11,0
73.04,87.44,30.12,0
73.04,87.44,30.13,0
71.96,84.2,30.15,0
71.06,84.14,30.16,0
71.06,84.14,30.16,0
69.08,92.85,30.18,0
68.0,89.96,30.2,0
66.92,90.49,30.22,0
66.02,96.32,30.24,0
66.02,89.88,30.26,0
64.94,93.31,30.28,0
64.94,93.31,30.28,0
66.02,87.08,30.29,0
66.02,87.08,30.28,0
66.02,83.82,30.27,0
66.02,83.82,30.26,0
64.94,90.41,30.26,0
64.94,90.41,30.26,0
64.04,93.29,30.26,0
64.04,89.8,30.27,0
64.04,89.8,30.27,0
64.94,90.41,30.27,0
64.94,90.41,30.27,0
64.94,93.31,30.26,0
66.02,93.34,30.26,0
66.02,93.34,30.24,0
66.02,96.32,30.23,0
68.0,93.4,30.22,0
66.02,96.32,30.21,1
66.02,96.32,30.21,0
66.92,93.37,30.2,0
68.0,93.4,30.2,0
69.08,90.01,30.2,0
71.06,86.8,30.2,0
71.06,90.09,30.21,0
71.96,87.39,30.2,0
73.04,87.44,30.19,0
73.94,81.76,30.17,0
75.02,78.86,30.14,0
75.92,76.54,30.13,0
75.92,76.54,30.12,0
75.02,78.86,30.1,0
73.04,84.26,30.1,0
71.96,87.39,30.09,0
71.96,84.2,30.08,0
73.04,78.7,30.09,0
73.04,78.7,30.08,0
73.04,81.19,30.08,0
73.04,84.26,30.07,0
71.96,87.39,30.06,0
71.96,87.39,30.05,0
71.06,90.09,30.03,0
71.06,90.09,30.02,0
71.06,90.09,30.01,0
71.06,90.09,30.01,0
71.06,90.09,30.01,0
71.96,87.39,30.01,0
71.96,87.39,30.01,0
73.04,84.26,30.01,0
73.94,84.84,29.99,0
73.94,84.84,29.96,0
75.02,84.39,29.95,0
78.08,76.26,29.91,0
78.98,69.19,29.88,0
75.92,81.9,29.87,0
75.92,81.9,29.85,0
73.94,87.49,29.84,0
73.04,90.17,29.82,0
73.04,90.17,29.82,0
73.94,87.49,29.81,0
73.94,84.84,29.8,0
73.04,87.44,29.8,0
73.04,87.44,29.78,0
73.04,87.44,29.77,0
73.04,87.44,29.75,0
73.04,87.44,29.72,0
73.04,87.44,29.7,0
73.04,90.17,29.69,0
73.04,90.17,29.68,0
73.04,87.44,29.66,0
73.94,87.49,29.66,0
73.94,87.49,29.65,0
75.02,87.54,29.62,0
75.92,84.96,29.59,1
71.96,93.51,29.56,1
71.96,93.51,29.52,1
73.94,97.03,29.48,1
75.92,93.61,29.47,1
73.04,87.44,29.47,1
71.06,96.4,29.48,1
71.06,93.48,29.49,1
69.98,96.98,29.47,1
69.98,96.98,29.46,1
69.98,96.98,29.45,1
69.98,96.98,29.45,0
69.98,96.98,29.43,0
69.98,96.98,29.38,1
60.08,92.58,29.35,1
59.0,86.7,29.37,1
59.0,66.91,29.4,1
57.92,61.96,29.44,1
57.92,59.87,29.47,1
59.0,55.27,29.5,1
59.0,55.27,29.52,1
59.0,51.21,29.53,1
59.0,45.45,29.52,0
59.0,43.87,29.53,0
60.08,45.62,29.53,0
57.92,51.04,29.55,0
57.02,47.09,29.57,0
55.94,48.97,29.59,0
55.04,50.59,29.62,0
53.06,58.78,29.63,0
53.06,58.78,29.63,0
53.06,56.34,29.65,0
51.08,60.61,29.64,0
51.98,56.59,29.66,0
51.08,60.61,29.65,0
51.98,58.63,29.65,0
51.08,60.61,29.62,0
51.08,65.48,29.64,0
51.98,58.63,29.67,0
50.0,74.1,29.67,1
48.02,89.09,29.71,1
46.04,88.99,29.72,1
46.94,89.65,29.73,1
46.94,89.65,29.73,1
48.92,79.86,29.75,0
51.98,74.3,29.75,0
53.06,68.52,29.74,0
53.96,58.91,29.74,0
55.04,61.57,29.76,0
55.04,54.68,29.77,0
55.04,56.63,29.8,0
53.96,58.91,29.82,0
53.06,60.88,29.86,0
51.98,63.34,29.91,0
50.0,71.08,29.92,0
50.0,74.1,29.94,0
50.0,68.16,29.96,0
48.92,73.99,29.98,0
48.92,77.15,29.99,0
48.92,70.96,30.01,0
46.94,79.7,30.02,0
48.02,79.79,30.02,0
48.02,76.53,30.04,0
48.02,73.39,30.05,0
48.92,73.99,30.06,0
50.0,71.08,30.07,0
51.98,68.87,30.1,0
53.06,68.52,30.12,0
55.04,59.06,30.11,0
55.94,59.6,30.11,0
57.02,54.97,30.08,0
57.02,54.97,30.07,0
57.02,54.97,30.07,0
55.94,57.16,30.06,0
55.04,61.57,30.06,0
55.04,63.74,30.06,0
53.96,66.3,30.07,0
55.04,59.06,30.08,0
53.96,64.04,30.08,0
53.96,66.3,30.08,0
53.96,66.3,30.08,0
53.06,71.41,30.06,0
53.96,77.07,30.05,0
55.04,74.1,30.05,0
55.94,74.69,30.03,0
55.04,79.81,30.02,1
55.94,86.54,30.01,1
55.94,96.79,29.99,1
57.02,93.09,29.99,1
57.92,93.11,29.97,1
59.0,93.14,29.97,1
60.08,89.63,29.95,1
60.98,89.67,29.91,1
62.06,89.71,29.87,0
62.96,90.33,29.85,0
64.04,86.98,29.82,0
64.04,89.8,29.81,0
64.94,87.02,29.78,0
64.94,87.02,29.75,1
66.02,87.08,29.74,0
66.02,87.08,29.74,0
66.02,89.88,29.72,1
68.0,83.95,29.71,0
68.0,83.95,29.71,0
64.04,83.69,29.75,1
60.08,83.43,29.78,1
59.0,77.52,29.82,1
57.02,57.32,29.84,0
55.04,61.57,29.86,0
51.98,61.16,29.91,0
50.0,56.3,29.96,0
46.94,51.53,29.99,0
46.94,49.31,30.01,0
46.94,49.31,30.02,0
48.02,45.63,30.02,0
48.92,49.63,30.01,0
51.08,47.84,30.0,0
53.06,42.58,29.98,0
53.96,44.95,29.95,0
55.04,41.38,29.94,0
53.06,54.38,29.92,0
53.06,54.38,29.91,0
51.98,50.11,29.92,0
51.98,56.59,29.92,0
51.98,56.59,29.92,0
51.08,58.5,29.92,0
51.08,58.5,29.93,0
51.08,56.05,29.92,0
50.0,63.08,29.91,0
50.0,65.81,29.9,0
50.0,63.08,29.9,0
50.0,65.81,29.88,0
48.92,70.96,29.86,0
48.02,73.39,29.86,0
48.02,67.92,29.86,0
48.02,70.86,29.85,0
48.92,65.67,29.83,0
50.0,63.08,29.84,0
51.08,60.61,29.82,0
53.06,56.34,29.81,0
55.94,54.81,29.79,0
59.0,47.41,29.76,0
60.98,44.19,29.71,0
60.98,44.19,29.71,0
60.08,47.25,29.72,0
60.98,40.88,29.74,0
57.92,45.59,29.77,0
55.04,54.68,29.82,0
53.96,48.65,29.86,0
53.06,46.46,29.89,0
51.08,49.97,29.93,0
48.02,47.35,29.98,0
46.94,51.53,30.0,0
46.04,49.16,30.01,0
44.96,45.12,30.02,0
44.06,48.84,30.04,0
44.06,48.84,30.07,0
42.98,55.24,30.1,0
42.98,52.84,30.13,0
42.08,50.38,30.16,0
42.08,48.52,30.19,0
42.98,44.79,30.19,0
44.06,41.06,30.2,0
46.04,38.09,30.2,0
48.02,34.02,30.19,0
48.92,30.23,30.18,0
48.92,31.42,30.17,0
50.0,31.6,30.16,0
50.0,30.18,30.16,0
48.92,35.77,30.17,0
48.02,38.71,30.19,0
46.94,40.32,30.19,0
46.94,41.86,30.2,0
44.96,51.22,30.21,0
44.06,53.01,30.21,0
42.98,59.91,30.2,0
42.98,57.32,30.19,0
44.06,59.62,30.18,0
42.98,59.91,30.18,0
42.98,57.32,30.17,0
44.06,57.48,30.16,0
44.06,62.29,30.16,0
44.06,65.05,30.16,0
44.06,67.44,30.17,0
46.04,60.34,30.16,0
48.02,56.0,30.14,0
50.0,53.92,30.12,0
53.06,48.16,30.08,0
55.94,45.27,30.05,0
57.92,45.59,30.01,0
59.0,38.85,29.97,0
59.0,35.88,29.94,0
55.94,50.73,29.92,0
55.04,56.63,29.9,0
55.94,54.81,29.89,0
55.94,59.6,29.89,0
55.94,64.3,29.84,0
55.94,64.3,29.84,0
57.02,57.32,29.79,0
57.02,61.84,29.77,0
57.02,64.0,29.72,0
55.94,69.32,29.7,0
53.96,80.27,29.69,1
53.06,89.32,29.65,1
53.96,86.42,29.62,1
53.96,86.42,29.6,1
53.96,93.0,29.59,0
55.04,86.49,29.62,0
55.04,89.41,29.62,0
55.94,86.54,29.59,0
57.02,83.23,29.58,0
57.92,74.88,29.57,0
59.0,69.2,29.55,0
60.08,64.38,29.52,0
60.08,59.76,29.51,0
60.98,57.88,29.47,0
60.98,55.56,29.46,0
59.0,55.27,29.47,0
57.92,57.45,29.46,0
57.02,59.33,29.47,0
57.92,55.49,29.47,0
53.96,66.3,29.47,0
51.98,68.87,29.49,0
53.06,66.19,29.48,0
51.98,68.87,29.48,1
50.0,79.95,29.46,1
50.0,82.74,29.48,0
50.0,76.71,29.49,0
48.92,73.99,29.53,0
48.92,68.51,29.56,0
48.02,67.92,29.61,0
48.02,51.33,29.68,0
44.96,51.22,29.74,0
44.96,48.99,29.78,0
44.96,47.2,29.8,0
44.96,47.2,29.81,0
44.96,47.2,29.8,0
46.04,43.31,29.81,0
46.04,43.31,29.83,0
46.04,43.31,29.84,0
44.96,43.46,29.87,0
44.06,44.97,29.91,0
42.98,44.79,29.95,0
42.08,48.52,29.97,0
42.08,48.52,29.99,0
41.0,50.59,30.01,0
41.0,52.53,30.02,0
39.92,57.29,30.03,0
39.92,62.18,30.04,0
41.0,57.03,30.04,0
39.92,62.18,30.05,0
39.02,64.4,30.06,0
39.02,66.82,30.06,0
39.02,66.82,30.07,0
39.92,67.43,30.07,0
42.08,64.33,30.08,0
42.98,64.92,30.11,0
44.96,60.19,30.11,0
46.94,55.84,30.1,0
48.02,51.33,30.09,0
48.02,51.33,30.08,0
50.0,53.92,30.06,0
50.0,56.3,30.03,0
50.0,56.3,30.02,0
48.92,58.61,30.02,0
48.92,56.14,30.02,0
48.92,56.14,30.02,0
50.0,52.01,30.02,0
48.92,56.14,30.03,0
48.92,60.74,30.03,0
48.92,60.74,30.03,0
48.92,60.74,30.03,0
48.92,65.67,30.02,0
48.92,68.51,30.0,0
50.0,63.08,29.98,0
50.0,71.08,29.97,0
48.92,79.86,29.95,0
51.08,71.19,29.94,0
51.08,71.19,29.93,0
51.08,76.81,29.92,0
53.96,69.1,29.92,0
55.04,66.43,29.91,0
55.04,63.74,29.89,0
57.02,59.33,29.87,0
60.08,55.42,29.82,0
60.98,49.76,29.79,0
62.06,45.94,29.77,0
62.06,40.77,29.76,0
62.06,39.35,29.75,0
60.98,39.18,29.76,0
57.02,52.72,29.81,1
53.96,56.88,29.83,0
53.06,54.38,29.84,0
51.98,56.59,29.85,0
51.08,58.5,29.86,0
50.0,60.89,29.85,0
48.92,63.39,29.84,0
48.02,65.56,29.84,0
48.02,65.56,29.85,0
46.94,65.42,29.84,0
46.94,63.13,29.85,0
46.94,60.46,29.85,0
46.04,57.77,29.86,0
46.04,57.77,29.88,0
46.94,60.46,29.9,0
48.02,58.06,29.91,0
50.0,52.01,29.92,0
51.98,50.11,29.92,0
51.08,47.84,29.92,0
53.06,44.48,29.91,0
53.06,44.48,29.91,0
53.06,44.48,29.91,0
53.06,44.48,29.93,0
53.06,41.05,29.95,0
51.98,44.3,29.97,0
50.0,47.67,29.99,0
48.02,56.0,30.0,0
46.94,60.46,30.02,0
46.04,65.31,30.02,0
44.96,65.17,30.02,0
44.96,57.61,30.03,0
44.06,62.29,30.02,0
42.98,64.92,30.0,0
42.98,62.14,30.0,0
42.08,67.2,30.0,0
42.08,70.19,30.0,0
42.08,67.2,29.99,0
41.0,67.07,30.0,0
42.08,64.33,30.01,0
44.06,55.0,29.99,0
44.96,53.15,29.99,0
48.02,47.35,29.97,0
48.92,44.12,29.94,0
48.92,44.12,29.91,0
50.0,42.38,29.9,0
50.0,42.38,29.89,0
48.92,44.12,29.91,0
48.02,45.63,29.91,0
46.04,53.31,29.93,0
44.96,53.15,29.94,0
44.06,55.0,29.95,0
42.98,57.32,29.96,0
42.08,57.19,29.96,0
42.08,52.7,29.96,0
41.0,57.03,29.96,0
41.0,57.03,29.95,0
39.92,62.18,29.95,0
39.92,64.52,29.95,0
37.94,72.85,29.94,0
37.94,69.71,29.95,0
37.94,72.85,29.97,0
39.92,69.94,29.98,0
41.0,64.66,30.0,0
42.08,64.33,30.0,0
44.06,59.62,30.0,0
46.04,60.34,30.0,0
46.94,55.84,29.99,0
48.92,56.14,29.96,0
50.0,49.8,29.95,0
50.0,58.34,29.95,0
48.92,65.67,29.94,0
48.02,70.86,29.94,0
48.02,67.92,29.93,0
48.02,67.92,29.92,0
48.02,67.92,29.91,0
48.02,67.92,29.9,0
46.94,65.42,29.89,0
46.94,65.42,29.88,0
46.04,73.18,29.85,1
44.96,82.38,29.85,1
44.06,88.9,29.83,1
44.96,92.72,29.79,1
46.04,92.75,29.75,1
46.04,92.75,29.68,1
46.94,96.66,29.66,1
48.02,92.81,29.62,1
44.96,96.63,29.58,1
44.96,96.63,29.55,1
46.04,92.75,29.52,1
46.94,92.78,29.49,1
48.02,92.81,29.45,1
48.92,92.84,29.42,1
48.92,92.84,29.38,1
50.0,92.87,29.38,1
50.0,92.87,29.36,1
51.08,92.29,29.36,1
51.08,92.29,29.36,1
50.0,96.06,29.37,0
50.0,96.06,29.39,1
50.0,96.06,29.41,1
50.0,92.87,29.44,0
48.02,96.02,29.47,1
46.94,96.66,29.48,1
46.94,92.78,29.5,1
46.04,95.99,29.53,1
44.96,96.63,29.53,1
46.04,92.75,29.56,0
46.04,95.99,29.57,0
46.04,95.99,29.58,0
46.04,88.99,29.6,0
46.04,88.99,29.63,0
46.94,86.02,29.64,0
48.92,77.15,29.64,0
48.92,77.15,29.64,0
48.92,79.86,29.64,0
51.08,73.7,29.63,0
51.08,73.7,29.62,0
51.98,71.29,29.63,0
51.08,65.48,29.64,0
50.0,71.08,29.63,0
51.08,71.19,29.65,0
51.08,73.7,29.66,0
51.08,73.7,29.64,0
50.0,76.71,29.64,0
51.08,79.49,29.64,0
50.0,79.95,29.62,1
48.92,89.74,29.61,1
48.02,92.81,29.58,1
48.02,96.02,29.56,1
48.92,92.84,29.53,1
51.08,92.29,29.51,0
51.08,89.23,29.52,1
50.0,89.18,29.54,0
50.0,86.2,29.55,0
50.0,82.74,29.57,0
51.08,82.82,29.59,0
51.08,76.81,29.61,0
51.98,74.3,29.62,0
53.96,66.3,29.62,0
55.04,63.74,29.63,0
53.96,61.43,29.66,0
55.04,59.06,29.68,0
55.04,56.63,29.69,0
53.96,58.91,29.7,1
51.98,63.34,29.73,0
51.98,66.05,29.75,0
51.08,63.23,29.77,0
48.92,63.39,29.79,0
48.02,65.56,29.81,0
48.02,65.56,29.81,0
46.94,68.28,29.82,0
46.04,67.68,29.82,0
44.96,73.59,29.83,0
44.06,72.97,29.82,0
44.96,65.17,29.83,0
44.06,65.05,29.85,0
42.98,76.05,29.86,0
42.98,73.38,29.89,0
44.06,70.41,29.91,0
44.96,60.19,29.9,0
46.94,53.45,29.9,0
48.92,45.78,29.91,0
51.08,40.72,29.9,0
51.98,37.67,29.89,0
53.06,34.88,29.88,0
53.96,33.75,29.89,0
55.04,31.02,29.9,0
51.98,39.38,29.91,0
51.08,40.72,29.94,0
51.98,37.67,29.96,0
51.08,40.72,29.97,0
50.0,43.97,29.97,0
48.02,47.35,29.98,0
46.94,51.53,29.99,0
46.04,53.31,29.99,0
46.94,49.31,30.0,0
46.04,51.01,29.98,0
46.04,53.31,29.98,0
44.96,60.19,29.98,0
44.96,60.19,29.98,0
44.96,68.04,29.98,0
46.04,73.18,29.98,0
51.08,58.5,29.99,0
53.06,60.88,29.97,0
55.94,54.81,29.95,0
59.0,53.39,29.93,0
60.98,53.68,29.89,0
62.96,53.98,29.85,0
62.96,55.84,29.81,0
62.96,58.16,29.78,0
62.06,60.03,29.78,0
60.08,69.32,29.77,0
60.08,66.59,29.78,0
60.08,69.32,29.78,0
60.08,66.59,29.78,0
60.98,64.5,29.78,0
60.08,66.59,29.78,0
60.08,66.59,29.78,0
59.0,72.04,29.76,0
59.0,72.04,29.75,0
59.0,72.04,29.75,0
59.0,74.99,29.74,0
59.0,74.99,29.74,0
57.92,77.94,29.74,0
57.92,77.94,29.74,0
57.92,80.58,29.74,0
57.92,80.58,29.75,0
60.08,77.61,29.75,0
62.06,72.36,29.73,0
66.92,65.66,29.71,0
